date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:40:08	42336/42336	---M--	200	added ('OK')	image/jpeg	etag:%221d8d526ac159a00:0%22	https://www.mccabecoleman.com/cms/thumbnails/34/331x398/images/McCabe-Nebel_Donna-6291.2107301611419.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/thumbnails/34/331x398/images/McCabe-Nebel_Donna-6291.2107301611419.jpg	(from https://www.mccabecoleman.com/our-attorneys/)
14:40:08	30999/30999	---M--	200	added ('OK')	image/jpeg	etag:%221d8d527b1271900:0%22	https://www.mccabecoleman.com/cms/thumbnails/34/277x333/images/McCabe-Nebel_Donna-6291.2107301611419.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/thumbnails/34/277x333/images/McCabe-Nebel_Donna-6291.2107301611419.jpg	(from https://www.mccabecoleman.com/our-attorneys/)
14:40:09	95338/95338	---M--	200	added ('OK')	image/jpeg	etag:%221d8d5118df16f00:0%22	https://www.mccabecoleman.com/cms/thumbnails/34/515x618/images/McCabe-Nebel_Donna-6291.2107301611419.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/thumbnails/34/515x618/images/McCabe-Nebel_Donna-6291.2107301611419.jpg	(from https://www.mccabecoleman.com/our-attorneys/)
14:40:09	94082/94082	---M--	200	added ('OK')	image/jpeg	etag:%221da02c747f77c80:0%22	https://www.mccabecoleman.com/cms/thumbnails/34/438x526/images/staff/staff-elizabeth-s2.2310181702224.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/thumbnails/34/438x526/images/staff/staff-elizabeth-s2.2310181702224.jpg	(from https://www.mccabecoleman.com/our-attorneys/)
14:40:10	60814/60814	---M--	200	added ('OK')	image/jpeg	etag:%221da04ddf5dc7400:0%22	https://www.mccabecoleman.com/cms/thumbnails/34/331x398/images/staff/staff-elizabeth-s2.2310181702224.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/thumbnails/34/331x398/images/staff/staff-elizabeth-s2.2310181702224.jpg	(from https://www.mccabecoleman.com/our-attorneys/)
14:40:10	44944/44944	---M--	200	added ('OK')	image/jpeg	etag:%221da05a5e88abc80:0%22	https://www.mccabecoleman.com/cms/thumbnails/34/277x333/images/staff/staff-elizabeth-s2.2310181702224.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/thumbnails/34/277x333/images/staff/staff-elizabeth-s2.2310181702224.jpg	(from https://www.mccabecoleman.com/our-attorneys/)
14:40:11	118020/118020	---M--	200	added ('OK')	image/jpeg	etag:%221da021f95b8aa00:0%22	https://www.mccabecoleman.com/cms/thumbnails/34/515x618/images/staff/staff-elizabeth-s2.2310181702224.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/thumbnails/34/515x618/images/staff/staff-elizabeth-s2.2310181702224.jpg	(from https://www.mccabecoleman.com/our-attorneys/)
14:40:12	1266185/1266185	---M--	200	added ('OK')	image/jpeg	etag:%227cac58db33cad81:0%22	https://www.mccabecoleman.com/assets/contact/ContactV3-contact-v3-bg.2209161821479.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/assets/contact/ContactV3-contact-v3-bg.2209161821479.jpg	(from https://www.mccabecoleman.com/our-attorneys/)
14:40:12	119214/119214	---M-Z	200	added ('OK')	text/css	etag:%223fa0bf927162d91:0%22	https://www.mccabecoleman.com/cms/includes/ufrmdd1ozbu.2303291206316.css	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/includes/ufrmdd1ozbu.2303291206316.css	(from https://www.mccabecoleman.com/our-attorneys/)
14:40:12	89067/89067	---M-Z	200	added ('OK')	application/javascript	etag:%22e8f05508e1dda1:0%22	https://www.mccabecoleman.com/cms/includes/029v4ydtd31.2311221353225.js	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/includes/029v4ydtd31.2311221353225.js	(from https://www.mccabecoleman.com/our-attorneys/)
14:40:13	121037/121037	---M--	200	added ('OK')	image/jpeg	etag:%2211e5678b253d61:0%22	https://www.mccabecoleman.com/images/daniel-mccabe[2].jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/images/daniel-mccabe[2].jpg	(from https://www.mccabecoleman.com/our-attorneys/daniel-j-mccabe/)
14:40:13	108344/108344	---M-Z	200	added ('OK')	text/css	etag:%223fa0bf927162d91:0%22	https://www.mccabecoleman.com/cms/includes/f7m3d5696um.2303291206316.css	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/includes/f7m3d5696um.2303291206316.css	(from https://www.mccabecoleman.com/our-attorneys/daniel-j-mccabe/)
14:40:13	177/177	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:13%20GMT	https://www.mccabecoleman.com/our-attorneys/daniel-j-mccabe/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/daniel-j-mccabe/admin/index.html	(from https://www.mccabecoleman.com/our-attorneys/daniel-j-mccabe/)
14:40:13	177/177	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:13%20GMT	https://www.mccabecoleman.com/our-attorneys/daniel-j-mccabe/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/daniel-j-mccabe/usc/index.html	(from https://www.mccabecoleman.com/our-attorneys/daniel-j-mccabe/)
14:40:13	177/177	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:13%20GMT	https://www.mccabecoleman.com/our-attorneys/daniel-j-mccabe/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/daniel-j-mccabe/cms/index.html	(from https://www.mccabecoleman.com/our-attorneys/daniel-j-mccabe/)
14:40:14	80034/80034	---M-Z	200	added ('OK')	application/javascript	etag:%22e8f05508e1dda1:0%22	https://www.mccabecoleman.com/cms/includes/o9p85t7wbg2.2311221353225.js	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/includes/o9p85t7wbg2.2311221353225.js	(from https://www.mccabecoleman.com/our-attorneys/daniel-j-mccabe/)
14:40:15	124771/124771	---M--	200	added ('OK')	image/jpeg	etag:%227f6b8b88b253d61:0%22	https://www.mccabecoleman.com/images/christopher-coleman[2].jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/images/christopher-coleman[2].jpg	(from https://www.mccabecoleman.com/our-attorneys/christopher-s-coleman/)
14:40:16	124801/124801	---M--	200	added ('OK')	image/jpeg	etag:%227a534795b253d61:0%22	https://www.mccabecoleman.com/images/john-ventosa[2].jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/images/john-ventosa[2].jpg	(from https://www.mccabecoleman.com/our-attorneys/john-j-ventosa/)
14:40:16	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:14%20GMT	https://www.mccabecoleman.com/our-attorneys/christopher-s-coleman/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/christopher-s-coleman/admin/index.html	(from https://www.mccabecoleman.com/our-attorneys/christopher-s-coleman/)
14:40:16	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:14%20GMT	https://www.mccabecoleman.com/our-attorneys/christopher-s-coleman/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/christopher-s-coleman/usc/index.html	(from https://www.mccabecoleman.com/our-attorneys/christopher-s-coleman/)
14:40:16	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:14%20GMT	https://www.mccabecoleman.com/our-attorneys/christopher-s-coleman/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/christopher-s-coleman/cms/index.html	(from https://www.mccabecoleman.com/our-attorneys/christopher-s-coleman/)
14:40:16	116628/116628	---M--	200	added ('OK')	image/jpeg	etag:%221536b4a3b253d61:0%22	https://www.mccabecoleman.com/images/stephen-patterson[2].jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/images/stephen-patterson[2].jpg	(from https://www.mccabecoleman.com/our-attorneys/steven-k-patterson/)
14:40:16	176/176	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:16%20GMT	https://www.mccabecoleman.com/our-attorneys/john-j-ventosa/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/john-j-ventosa/admin/index.html	(from https://www.mccabecoleman.com/our-attorneys/john-j-ventosa/)
14:40:16	176/176	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:16%20GMT	https://www.mccabecoleman.com/our-attorneys/john-j-ventosa/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/john-j-ventosa/usc/index.html	(from https://www.mccabecoleman.com/our-attorneys/john-j-ventosa/)
14:40:16	176/176	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:16%20GMT	https://www.mccabecoleman.com/our-attorneys/john-j-ventosa/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/john-j-ventosa/cms/index.html	(from https://www.mccabecoleman.com/our-attorneys/john-j-ventosa/)
14:40:17	105019/105019	---M--	200	added ('OK')	image/jpeg	etag:%229891ea7edced81:0%22	https://www.mccabecoleman.com/images/staff/jc[3].jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/images/staff/jc[3].jpg	(from https://www.mccabecoleman.com/our-attorneys/jennifer-j-clark/)
14:40:17	180/180	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:16%20GMT	https://www.mccabecoleman.com/our-attorneys/steven-k-patterson/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/steven-k-patterson/admin/index.html	(from https://www.mccabecoleman.com/our-attorneys/steven-k-patterson/)
14:40:17	180/180	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:16%20GMT	https://www.mccabecoleman.com/our-attorneys/steven-k-patterson/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/steven-k-patterson/usc/index.html	(from https://www.mccabecoleman.com/our-attorneys/steven-k-patterson/)
14:40:17	180/180	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:17%20GMT	https://www.mccabecoleman.com/our-attorneys/steven-k-patterson/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/steven-k-patterson/cms/index.html	(from https://www.mccabecoleman.com/our-attorneys/steven-k-patterson/)
14:40:18	105193/105193	---M--	200	added ('OK')	image/jpeg	etag:%22edfe2327edced81:0%22	https://www.mccabecoleman.com/images/staff/dean.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/images/staff/dean.jpg	(from https://www.mccabecoleman.com/our-attorneys/dean-mcgee/)
14:40:18	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:17%20GMT	https://www.mccabecoleman.com/our-attorneys/jennifer-j-clark/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/jennifer-j-clark/admin/index.html	(from https://www.mccabecoleman.com/our-attorneys/jennifer-j-clark/)
14:40:18	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:17%20GMT	https://www.mccabecoleman.com/our-attorneys/jennifer-j-clark/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/jennifer-j-clark/usc/index.html	(from https://www.mccabecoleman.com/our-attorneys/jennifer-j-clark/)
14:40:18	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:17%20GMT	https://www.mccabecoleman.com/our-attorneys/jennifer-j-clark/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/jennifer-j-clark/cms/index.html	(from https://www.mccabecoleman.com/our-attorneys/jennifer-j-clark/)
14:40:18	98622/98622	---M--	200	added ('OK')	image/jpeg	etag:%229e46d4fef53d61:0%22	https://www.mccabecoleman.com/images/Grey-Background[2].jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/images/Grey-Background[2].jpg	(from https://www.mccabecoleman.com/our-attorneys/david-l-steinberg/)
14:40:18	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:18%20GMT	https://www.mccabecoleman.com/our-attorneys/dean-mcgee/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/dean-mcgee/admin/index.html	(from https://www.mccabecoleman.com/our-attorneys/dean-mcgee/)
14:40:18	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:18%20GMT	https://www.mccabecoleman.com/our-attorneys/dean-mcgee/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/dean-mcgee/usc/index.html	(from https://www.mccabecoleman.com/our-attorneys/dean-mcgee/)
14:40:18	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:18%20GMT	https://www.mccabecoleman.com/our-attorneys/dean-mcgee/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/dean-mcgee/cms/index.html	(from https://www.mccabecoleman.com/our-attorneys/dean-mcgee/)
14:40:19	179/179	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:18%20GMT	https://www.mccabecoleman.com/our-attorneys/david-l-steinberg/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/david-l-steinberg/admin/index.html	(from https://www.mccabecoleman.com/our-attorneys/david-l-steinberg/)
14:40:19	179/179	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:18%20GMT	https://www.mccabecoleman.com/our-attorneys/david-l-steinberg/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/david-l-steinberg/usc/index.html	(from https://www.mccabecoleman.com/our-attorneys/david-l-steinberg/)
14:40:19	179/179	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:19%20GMT	https://www.mccabecoleman.com/our-attorneys/david-l-steinberg/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/david-l-steinberg/cms/index.html	(from https://www.mccabecoleman.com/our-attorneys/david-l-steinberg/)
14:40:19	475782/475782	---M--	200	added ('OK')	image/jpeg	etag:%224368fd419885d71:0%22	https://www.mccabecoleman.com/images/McCabe-Nebel_Donna-6291.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/images/McCabe-Nebel_Donna-6291.jpg	(from https://www.mccabecoleman.com/our-attorneys/donna-nebel/)
14:40:19	173/173	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:19%20GMT	https://www.mccabecoleman.com/our-attorneys/donna-nebel/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/donna-nebel/admin/index.html	(from https://www.mccabecoleman.com/our-attorneys/donna-nebel/)
14:40:20	48186/48186	---M--	200	added ('OK')	image/jpeg	etag:%22b269e7881f2da1:0%22	https://www.mccabecoleman.com/images/staff/staff-elizabeth-s2.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/images/staff/staff-elizabeth-s2.jpg	(from https://www.mccabecoleman.com/our-attorneys/elizabeth-m-shanahan/)
14:40:20	173/173	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:19%20GMT	https://www.mccabecoleman.com/our-attorneys/donna-nebel/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/donna-nebel/usc/index.html	(from https://www.mccabecoleman.com/our-attorneys/donna-nebel/)
14:40:20	173/173	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:19%20GMT	https://www.mccabecoleman.com/our-attorneys/donna-nebel/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/donna-nebel/cms/index.html	(from https://www.mccabecoleman.com/our-attorneys/donna-nebel/)
14:40:20	117699/117699	---M-Z	200	added ('OK')	text/css	etag:%223fa0bf927162d91:0%22	https://www.mccabecoleman.com/cms/includes/hcqjh4bjmkt.2303291206316.css	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/includes/hcqjh4bjmkt.2303291206316.css	(from https://www.mccabecoleman.com/practice-areas/)
14:40:20	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:20%20GMT	https://www.mccabecoleman.com/our-attorneys/elizabeth-m-shanahan/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/elizabeth-m-shanahan/admin/index.html	(from https://www.mccabecoleman.com/our-attorneys/elizabeth-m-shanahan/)
14:40:20	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:20%20GMT	https://www.mccabecoleman.com/our-attorneys/elizabeth-m-shanahan/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/elizabeth-m-shanahan/usc/index.html	(from https://www.mccabecoleman.com/our-attorneys/elizabeth-m-shanahan/)
14:40:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:20%20GMT	https://www.mccabecoleman.com/practice-areas/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/usc/index.html	(from https://www.mccabecoleman.com/practice-areas/)
14:40:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:20%20GMT	https://www.mccabecoleman.com/practice-areas/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/admin/index.html	(from https://www.mccabecoleman.com/practice-areas/)
14:40:20	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:20%20GMT	https://www.mccabecoleman.com/our-attorneys/elizabeth-m-shanahan/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/our-attorneys/elizabeth-m-shanahan/cms/index.html	(from https://www.mccabecoleman.com/our-attorneys/elizabeth-m-shanahan/)
14:40:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:20%20GMT	https://www.mccabecoleman.com/practice-areas/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/cms/index.html	(from https://www.mccabecoleman.com/practice-areas/)
14:40:21	74627/74627	---M-Z	200	added ('OK')	application/javascript	etag:%22e8f05508e1dda1:0%22	https://www.mccabecoleman.com/cms/includes/0wpnwlneim0.2311221353225.js	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/includes/0wpnwlneim0.2311221353225.js	(from https://www.mccabecoleman.com/practice-areas/)
14:40:21	72847/72847	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202024%2022:40:21%20GMT	https://www.mccabecoleman.com/assets/cta/MainstageV1-mainstage-v1-texture-mobile.0000000000000.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/assets/cta/MainstageV1-mainstage-v1-texture-mobile.0000000000000.67.delayed	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/)
14:40:22	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:21%20GMT	https://www.mccabecoleman.com/practice-areas/business-and-contract-law/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/business-and-contract-law/admin/index.html	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/)
14:40:22	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:21%20GMT	https://www.mccabecoleman.com/practice-areas/business-and-contract-law/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/business-and-contract-law/usc/index.html	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/)
14:40:22	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:21%20GMT	https://www.mccabecoleman.com/practice-areas/business-and-contract-law/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/business-and-contract-law/cms/index.html	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/)
14:40:22	72847/72847	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202024%2022:40:21%20GMT	https://www.mccabecoleman.com/assets/cta/MainstageV1-mainstage-v1-texture-tablet.0000000000000.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/assets/cta/MainstageV1-mainstage-v1-texture-tablet.0000000000000.68.delayed	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/)
14:40:22	89867/89867	---M--	200	added ('OK')	image/jpeg	etag:%22db98d74f27cad81:0%22	https://www.mccabecoleman.com/assets/cta/MainstageV1-mainstage-v1-texture.2209161651599.jpg	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/assets/cta/MainstageV1-mainstage-v1-texture.2209161651599.jpg	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/)
14:40:23	118674/118674	---M-Z	200	added ('OK')	text/css	etag:%223fa0bf927162d91:0%22	https://www.mccabecoleman.com/cms/includes/jgbbezlkc4u.2303291206316.css	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/includes/jgbbezlkc4u.2303291206316.css	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/)
14:40:23	94748/94748	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2022:40:22%20GMT	https://www.mccabecoleman.com/poughkeepsie-dwi/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/poughkeepsie-dwi/index.html	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/)
14:40:24	65698/65698	---M-Z	200	added ('OK')	application/javascript	etag:%22e8f05508e1dda1:0%22	https://www.mccabecoleman.com/cms/includes/n1be8cuqvuq.2311221353225.js	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/cms/includes/n1be8cuqvuq.2311221353225.js	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/)
14:41:44	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:23%20GMT	https://www.mccabecoleman.com/practice-areas/business-and-contract-law/business-consulting/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/business-and-contract-law/business-consulting/admin/index.html	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/business-consulting/)
14:41:44	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:23%20GMT	https://www.mccabecoleman.com/practice-areas/business-and-contract-law/business-consulting/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/business-and-contract-law/business-consulting/usc/index.html	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/business-consulting/)
14:41:44	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:23%20GMT	https://www.mccabecoleman.com/practice-areas/business-and-contract-law/business-consulting/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/business-and-contract-law/business-consulting/cms/index.html	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/business-consulting/)
14:41:44	206/206	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:25%20GMT	https://www.mccabecoleman.com/practice-areas/business-and-contract-law/contract-disputes/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/business-and-contract-law/contract-disputes/admin/index.html	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/contract-disputes/)
14:41:44	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:23%20GMT	https://www.mccabecoleman.com/practice-areas/business-and-contract-law/buying-selling-businesses/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/business-and-contract-law/buying-selling-businesses/admin/index.html	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/buying-selling-businesses/)
14:41:45	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:25%20GMT	https://www.mccabecoleman.com/practice-areas/business-and-contract-law/buying-selling-businesses/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/business-and-contract-law/buying-selling-businesses/usc/index.html	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/buying-selling-businesses/)
14:41:45	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:25%20GMT	https://www.mccabecoleman.com/practice-areas/business-and-contract-law/buying-selling-businesses/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/business-and-contract-law/buying-selling-businesses/cms/index.html	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/buying-selling-businesses/)
14:41:45	206/206	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:40:25%20GMT	https://www.mccabecoleman.com/practice-areas/business-and-contract-law/contract-disputes/usc/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/business-and-contract-law/contract-disputes/usc/index.html	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/contract-disputes/)
14:43:02	179/179	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:41:44%20GMT	https://www.mccabecoleman.com/practice-areas/civil-litigation/admin/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/civil-litigation/admin/index.html	(from https://www.mccabecoleman.com/practice-areas/civil-litigation/)
14:43:03	206/206	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2022:41:44%20GMT	https://www.mccabecoleman.com/practice-areas/business-and-contract-law/contract-disputes/cms/	C:/My%20Web%20Sites/mccabecoleman.com/www.mccabecoleman.com/practice-areas/business-and-contract-law/contract-disputes/cms/index.html	(from https://www.mccabecoleman.com/practice-areas/business-and-contract-law/contract-disputes/)
